Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
PENGARUH TINDAKAN KONSERVASI TANAH DAN APLIKASI PUPUK ORGANONITROFOS TERHADAP KEHILANGAN UNSUR HARA DAN BAHAN ORGANIK PADA FASE GENERATIF PERTANAMAN SINGKONG (Manihot esculenta …,https://scholar.google.com/scholar?q=+intitle:'PENGARUH TINDAKAN KONSERVASI TANAH DAN APLIKASI PUPUK ORGANONITROFOS TERHADAP KEHILANGAN UNSUR HARA DAN BAHAN ORGANIK PADA FASE GENERATIF PERTANAMAN SINGKONG (Manihot esculenta …',Tidak ditemukan,"Jurnal Agrotek Tropika 9 (1), 85-90",2021,0,pengaruh tindakan konservasi tanah aplikasi pupuk organonitrofos terhadap kehilangan unsur hara bahan organik fase generatif pertanaman singkong manihot esculenta,Ekosistem Darat
Pengaruh sistem olah tanah dan pemupukan nitrogen jangka panjang terhadap laju infiltrasi tanah pada tanaman jagung (zea mays l.) di lahan Politeknik Negeri Lampung,https://scholar.google.com/scholar?q=+intitle:'Pengaruh sistem olah tanah dan pemupukan nitrogen jangka panjang terhadap laju infiltrasi tanah pada tanaman jagung (zea mays l.) di lahan Politeknik Negeri Lampung',Tidak ditemukan,"Jurnal Agrotek Tropika 9 (1), 75-84, 2021",2021,1,pengaruh sistem olah tanah pemupukan nitrogen jangka panjang terhadap laju infiltrasi tanah tanaman jagung zea mays l lahan politeknik negeri lampung,Air Bersih dan Sanitasi Layak
Raw material of Besemah traditional house construction in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Raw material of Besemah traditional house construction in Indonesia',Tidak ditemukan,"Folia Forestalia Polonica. Series A. Forestry 63 (1), 2021",2021,14,raw material of besemah traditional house construction in indonesia,Air Bersih dan Sanitasi Layak
Pengaruh biochar pada simbiosis rhizobium dan akar sengon laut (Paraserianthes falcataria) dalam media tanam,https://scholar.google.com/scholar?q=+intitle:'Pengaruh biochar pada simbiosis rhizobium dan akar sengon laut (Paraserianthes falcataria) dalam media tanam',Tidak ditemukan,"Journal of People, Forest and Environment 1 (1), 11-20, 2021",2021,20,pengaruh biochar simbiosis rhizobium akar sengon laut paraserianthes falcataria media tanam,Ekosistem Darat
IDF (intensity-duration-frequency) curve and unit hydrograph as signature of characteristic changing of Way Kuala Garuntang Watershed,https://scholar.google.com/scholar?q=+intitle:'IDF (intensity-duration-frequency) curve and unit hydrograph as signature of characteristic changing of Way Kuala Garuntang Watershed',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 739 (1), 012023, 2021",2021,3,idf intensitydurationfrequency curve and unit hydrograph as signature of characteristic changing of way kuala garuntang watershed,Ekosistem Laut
Perubahan luasan lahan mangrove sebagai ruang terbuka hijau di wilayah pesisir Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Perubahan luasan lahan mangrove sebagai ruang terbuka hijau di wilayah pesisir Kota Bandar Lampung',Tidak ditemukan,"Journal of Tropical Marine Science 4 (1), 18-24, 2021",2021,2,perubahan luasan lahan mangrove ruang terbuka hijau wilayah pesisir kota bandar lampung,Kota dan Permukiman Berkelanjutan
PENGARUH VARIASI KADAR PEREKAT TAPIOKA TERHADAP KARAKTERISTIK BRIKET ARANG LIMBAH KAYU SENGON (Falcataria mollucana),https://scholar.google.com/scholar?q=+intitle:'PENGARUH VARIASI KADAR PEREKAT TAPIOKA TERHADAP KARAKTERISTIK BRIKET ARANG LIMBAH KAYU SENGON (Falcataria mollucana)',Tidak ditemukan,PERENNIAL 17 (1),2021,0,pengaruh variasi kadar perekat tapioka terhadap karakteristik briket arang limbah kayu sengon falcataria mollucana,Ekosistem Darat
"SIMILARITY CHECK"" IDF (intensity-duration-frequency) curve and unit hydrograph as signature of characteristic changing of Way Kuala Garuntang Watershed""","https://scholar.google.com/scholar?q=+intitle:'SIMILARITY CHECK"" IDF (intensity-duration-frequency) curve and unit hydrograph as signature of characteristic changing of Way Kuala Garuntang Watershed""'",Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science, 2021",2021,0,similarity check idf intensitydurationfrequency curve and unit hydrograph as signature of characteristic changing of way kuala garuntang watershed,Ekosistem Laut
"Community social capital for the conservation of forest biodiversity in forest park register 19, Lampung Province, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Community social capital for the conservation of forest biodiversity in forest park register 19, Lampung Province, Indonesia'",Tidak ditemukan,,2021,1,community social capital for the conservation of forest biodiversity in forest park register 19 lampung province indonesia,Ekosistem Darat
Study on the suspension extract of agro-industrial plant waste and the compost type on the change of soil chemical properties and the yields of shallot (Allium ascalonicum L.),https://scholar.google.com/scholar?q=+intitle:'Study on the suspension extract of agro-industrial plant waste and the compost type on the change of soil chemical properties and the yields of shallot (Allium ascalonicum L.)',Tidak ditemukan,"International Seminar on Promoting Local Resources for Sustainable …, 2021",2021,4,study on the suspension extract of agroindustrial plant waste and the compost type on the change of soil chemical properties and the yields of shallot allium ascalonicum l,Air Bersih dan Sanitasi Layak
Effects of meranti biochar addition on the root growth of Falcataria moluccana seedlings,https://scholar.google.com/scholar?q=+intitle:'Effects of meranti biochar addition on the root growth of Falcataria moluccana seedlings',Tidak ditemukan,"International Conference on Sustainable Biomass (ICSB 2019), 181-184, 2021",2021,8,effects of meranti biochar addition on the root growth of falcataria moluccana seedlings,Ekosistem Darat
EFEKTIVITAS PEMBERIAN BAHAN PEMBENAH TANAH TERHADAP DISTRIBUSI AGREGAT DI LAHAN KERING MASAM PADA PERTANAMAN KEDELAI,https://scholar.google.com/scholar?q=+intitle:'EFEKTIVITAS PEMBERIAN BAHAN PEMBENAH TANAH TERHADAP DISTRIBUSI AGREGAT DI LAHAN KERING MASAM PADA PERTANAMAN KEDELAI',Tidak ditemukan,"Jurnal Agrotek Tropika 9 (2), 251-259, 2021",2021,12,efektivitas pemberian bahan pembenah tanah terhadap distribusi agregat lahan kering masam pertanaman kedelai,Air Bersih dan Sanitasi Layak
Komunitas Nematoda Tanah di Blok Lindung Hutan Pendidikan Konservasi Terpadu Tahura WAR.,https://scholar.google.com/scholar?q=+intitle:'Komunitas Nematoda Tanah di Blok Lindung Hutan Pendidikan Konservasi Terpadu Tahura WAR.',Tidak ditemukan,"Jurnal Hutan Tropis 9 (1), 13-22, 2021",2021,0,komunitas nematoda tanah blok lindung hutan pendidikan konservasi terpadu tahura war,Ekosistem Darat
Pengaruh Variasi Kadar Perekat Tapioka terhadap Karakteristik Briket Arang Limbah Kayu Sengon (Falcataria moluccana),https://scholar.google.com/scholar?q=+intitle:'Pengaruh Variasi Kadar Perekat Tapioka terhadap Karakteristik Briket Arang Limbah Kayu Sengon (Falcataria moluccana)',Tidak ditemukan,"Perennial 17 (1), 5-11, 2021",2021,40,pengaruh variasi kadar perekat tapioka terhadap karakteristik briket arang limbah kayu sengon falcataria moluccana,Ekosistem Darat
Kajian Dampak Kerusakan Sub Daerah Aliran Sungai Bulok Terhadap Karakteristik Hidrologi,https://scholar.google.com/scholar?q=+intitle:'Kajian Dampak Kerusakan Sub Daerah Aliran Sungai Bulok Terhadap Karakteristik Hidrologi',Tidak ditemukan,"Jurnal of Sustainable Development Research 1 (1), 46-57, 2021",2021,5,kajian dampak kerusakan sub daerah aliran sungai bulok terhadap karakteristik hidrologi,Air Bersih dan Sanitasi Layak
Interaksi perlakuan dosis dan suhu pirolisis pembuatan biochar kayu meranti (Shorea spp.) mempengaruhi kecepatan tumbuh sengon (Paraserianthes moluccana),https://scholar.google.com/scholar?q=+intitle:'Interaksi perlakuan dosis dan suhu pirolisis pembuatan biochar kayu meranti (Shorea spp.) mempengaruhi kecepatan tumbuh sengon (Paraserianthes moluccana)',Tidak ditemukan,"ULIN: Jurnal Hutan Tropis 5 (2), 78-89, 2021",2021,18,interaksi perlakuan dosis suhu pirolisis pembuatan biochar kayu meranti shorea spp mempengaruhi kecepatan tumbuh sengon paraserianthes moluccana,Ekosistem Darat
"Water retention and saturation degree of peat soil in Sebangau Catchment Area, Central Kalimantan","https://scholar.google.com/scholar?q=+intitle:'Water retention and saturation degree of peat soil in Sebangau Catchment Area, Central Kalimantan'",Tidak ditemukan,"J. Trop. Soils 26 (1), 29, 2021",2021,4,water retention and saturation degree of peat soil in sebangau catchment area central kalimantan,Air Bersih dan Sanitasi Layak
"Analisis temuan patroli polisi hutan terhadap perburuan satwa liar di Resort Way Kanan, Taman Nasional Way Kambas","https://scholar.google.com/scholar?q=+intitle:'Analisis temuan patroli polisi hutan terhadap perburuan satwa liar di Resort Way Kanan, Taman Nasional Way Kambas'",Tidak ditemukan,"FAKULTAS PERTANIAN, 2021",2021,3,analisis temuan patroli polisi hutan terhadap perburuan satwa liar resort way kanan taman nasional way kambas,Ekosistem Darat
Pengaruh Kadar Perekat Terhadap Karakteristik Briket Arang Limbah Kayu Karet (Hevea brasiliensis Muell. Arg),https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kadar Perekat Terhadap Karakteristik Briket Arang Limbah Kayu Karet (Hevea brasiliensis Muell. Arg)',Tidak ditemukan,"Jurnal Teknik Pertanian Lampung 10 (3), 283-295, 2021",2021,25,pengaruh kadar perekat terhadap karakteristik briket arang limbah kayu karet hevea brasiliensis muell arg,Ekosistem Darat
ANALISIS PERBANDINGAN PELAKSANAAN HUTAN KEMASYARAKATAN DAN KEMITRAAN KEHUTANAN DI KPHL BATUTEGI,https://scholar.google.com/scholar?q=+intitle:'ANALISIS PERBANDINGAN PELAKSANAAN HUTAN KEMASYARAKATAN DAN KEMITRAAN KEHUTANAN DI KPHL BATUTEGI',Tidak ditemukan,,2021,0,analisis perbandingan pelaksanaan hutan kemasyarakatan kemitraan kehutanan kphl batutegi,Ekosistem Darat
"Tourism Economic Value of Bukit Pangonan Urban Forest, Lampung, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Tourism Economic Value of Bukit Pangonan Urban Forest, Lampung, Indonesia'",Tidak ditemukan,"Journal homepage: http://iieta. org/journals/ijdne 16 (5), 543-549, 2021",2021,3,tourism economic value of bukit pangonan urban forest lampung indonesia,Kota dan Permukiman Berkelanjutan
Meranti Biochar Effect on Growth of Falcataria Moluccana Seedlings,https://scholar.google.com/scholar?q=+intitle:'Meranti Biochar Effect on Growth of Falcataria Moluccana Seedlings',Tidak ditemukan,,2021,0,meranti biochar effect on growth of falcataria moluccana seedlings,Ekosistem Darat
Pengaruh penambahan enkapsul biochar tandan kosong kelapa sawit terhadap perkembangan akar sengon (Falcataria moluccana),https://scholar.google.com/scholar?q=+intitle:'Pengaruh penambahan enkapsul biochar tandan kosong kelapa sawit terhadap perkembangan akar sengon (Falcataria moluccana)',Tidak ditemukan,,2021,5,pengaruh penambahan enkapsul biochar tandan kosong kelapa sawit terhadap perkembangan akar sengon falcataria moluccana,Ekosistem Darat
PENGARUH LETAK PENAMBAHAN ENKAPSUL BIOCHAR TANDAN KOSONG KELAPA SAWIT SEBAGAI MEDIA TANAM UNTUK MENINGKATKAN PERTUMBUHAN BIBIT SENGON (Falcataria moluccana),https://scholar.google.com/scholar?q=+intitle:'PENGARUH LETAK PENAMBAHAN ENKAPSUL BIOCHAR TANDAN KOSONG KELAPA SAWIT SEBAGAI MEDIA TANAM UNTUK MENINGKATKAN PERTUMBUHAN BIBIT SENGON (Falcataria moluccana)',Tidak ditemukan,,2021,0,pengaruh letak penambahan enkapsul biochar tandan kosong kelapa sawit media tanam meningkatkan pertumbuhan bibit sengon falcataria moluccana,Ekosistem Darat
APPLICATION OF BIOCHAR FROM OIL PALM EMPTY FRUIT BUNCHES TO ENHANCE THE SOIL FERTILITY AND GROWTH OF Falcataria moluccana,https://scholar.google.com/scholar?q=+intitle:'APPLICATION OF BIOCHAR FROM OIL PALM EMPTY FRUIT BUNCHES TO ENHANCE THE SOIL FERTILITY AND GROWTH OF Falcataria moluccana',Tidak ditemukan,,2021,0,application of biochar from oil palm empty fruit bunches to enhance the soil fertility and growth of falcataria moluccana,Ekosistem Darat
Application of Biochar from Oil Palm Empty Fruit Bunches to Enhance the Soil Fertility and Growth of Falcataria Moluccana Plantation,https://scholar.google.com/scholar?q=+intitle:'Application of Biochar from Oil Palm Empty Fruit Bunches to Enhance the Soil Fertility and Growth of Falcataria Moluccana Plantation',Tidak ditemukan,,2021,0,application of biochar from oil palm empty fruit bunches to enhance the soil fertility and growth of falcataria moluccana plantation,Ekosistem Darat
PENGARUH BIOCHAR BERBAHAN DASAR MERANTI (Shorea Spp) TERHADAP PERTUMBUHAN SENGON (Faltacaria moluccana),https://scholar.google.com/scholar?q=+intitle:'PENGARUH BIOCHAR BERBAHAN DASAR MERANTI (Shorea Spp) TERHADAP PERTUMBUHAN SENGON (Faltacaria moluccana)',Tidak ditemukan,,2021,0,pengaruh biochar berbahan dasar meranti shorea spp terhadap pertumbuhan sengon faltacaria moluccana,Ekosistem Darat
Effect of Meranti-based Biochar on the Growth of Sengon (Facataria moluccana),https://scholar.google.com/scholar?q=+intitle:'Effect of Meranti-based Biochar on the Growth of Sengon (Facataria moluccana)',Tidak ditemukan,,2021,0,effect of merantibased biochar on the growth of sengon facataria moluccana,Ekosistem Darat
Analysis of internal factors affecting the health condition of mangrove forests in the coastal area of East Lampung Regency,https://scholar.google.com/scholar?q=+intitle:'Analysis of internal factors affecting the health condition of mangrove forests in the coastal area of East Lampung Regency',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 912 (1), 012070, 2021",2021,20,analysis of internal factors affecting the health condition of mangrove forests in the coastal area of east lampung regency,Ekosistem Laut
KARBON TERSIMPAN DI TATA GUNA LAHAN SUB-SUB DAS KHILAU DAS SEKAMPUNG,https://scholar.google.com/scholar?q=+intitle:'KARBON TERSIMPAN DI TATA GUNA LAHAN SUB-SUB DAS KHILAU DAS SEKAMPUNG',Tidak ditemukan,"Jurnal Hutan Tropis 9 (1), 75-87, 2021",2021,2,karbon tersimpan tata guna lahan subsub das khilau das sekampung,Penanganan Perubahan Iklim
Pendampingan Peningkatan Kinerja Proses Penyulingan Minyak Kayu Putih di Lampung Tengah,https://scholar.google.com/scholar?q=+intitle:'Pendampingan Peningkatan Kinerja Proses Penyulingan Minyak Kayu Putih di Lampung Tengah',Tidak ditemukan,"Wikrama Parahita: Jurnal Pengabdian Masyarakat 5 (2), 195-198, 2021",2021,0,pendampingan peningkatan kinerja proses penyulingan minyak kayu putih lampung tengah,Pekerjaan Layak dan Pertumbuhan Ekonomi
PENGARUH GULUDAN DAN PUPUK ORGANONITROFOS TERHADAP ALIRAN PERMUKAAN DAN EROSI PADA PERTANAMAN SINGKONG (Manihot esculenta Crantz) MUSIM TANAM KEENAM,https://scholar.google.com/scholar?q=+intitle:'PENGARUH GULUDAN DAN PUPUK ORGANONITROFOS TERHADAP ALIRAN PERMUKAAN DAN EROSI PADA PERTANAMAN SINGKONG (Manihot esculenta Crantz) MUSIM TANAM KEENAM',Tidak ditemukan,"Fakultas Teknik, 2021",2021,2,pengaruh guludan pupuk organonitrofos terhadap aliran permukaan erosi pertanaman singkong manihot esculenta crantz musim tanam keenam,Ekosistem Darat
Penggunaan citra DEMNAS untuk desain pola tanam alley cropping pada lahan garapan anggota KPPH Talang Mulya Kabupaten Pesawaran Provinsi Lampung,https://scholar.google.com/scholar?q=+intitle:'Penggunaan citra DEMNAS untuk desain pola tanam alley cropping pada lahan garapan anggota KPPH Talang Mulya Kabupaten Pesawaran Provinsi Lampung',Tidak ditemukan,"ULIN: Jurnal Hutan Tropis 5 (1), 33-40, 2021",2021,3,penggunaan citra demnas desain pola tanam alley cropping lahan garapan anggota kpph talang mulya kabupaten pesawaran provinsi lampung,Kota dan Permukiman Berkelanjutan
"SIMILARITY CHECK"" The roles of ameliorants on tree seedling growth for land rehabilitation""","https://scholar.google.com/scholar?q=+intitle:'SIMILARITY CHECK"" The roles of ameliorants on tree seedling growth for land rehabilitation""'",Tidak ditemukan,"MIPA UNS, 2021",2021,0,similarity check the roles of ameliorants on tree seedling growth for land rehabilitation,Ekosistem Darat
The roles of ameliorants on tree seedling growth for land rehabilitation,https://scholar.google.com/scholar?q=+intitle:'The roles of ameliorants on tree seedling growth for land rehabilitation',Tidak ditemukan,"Biodiversitas Journal of Biological Diversity 22 (5), 2021",2021,3,the roles of ameliorants on tree seedling growth for land rehabilitation,Ekosistem Darat
The roles of ameliorants on tree seedling growth for land rehabilitatio,https://scholar.google.com/scholar?q=+intitle:'The roles of ameliorants on tree seedling growth for land rehabilitatio',Tidak ditemukan,"Biodiversitas 22 (5), 2706-2714, 2021",2021,3,the roles of ameliorants on tree seedling growth for land rehabilitatio,Ekosistem Darat
