Title,URL,Creator,Journal,Year,Citations,processed_text,SDG_Category
DAMPAK TEKANAN ANTROPOGENIK TERHADAP PRODUKTIVITAS KOPI DAN C-ORGANIK DI LAMPUNG BARAT PROVINSI LAMPUNG Impact of Antropogenic Pressure to Coffee Productivity and C-Organic in …,https://scholar.google.com/scholar?q=+intitle:'DAMPAK TEKANAN ANTROPOGENIK TERHADAP PRODUKTIVITAS KOPI DAN C-ORGANIK DI LAMPUNG BARAT PROVINSI LAMPUNG Impact of Antropogenic Pressure to Coffee Productivity and C-Organic in …',Tidak ditemukan,Jurnal Riset Pembangunan Berkelanjutan (Journal of Sustainable Development …,2021,0,dampak tekanan antropogenik terhadap produktivitas kopi corganik lampung barat provinsi lampung impact of antropogenic pressure to coffee productivity and corganic in,Pekerjaan Layak dan Pertumbuhan Ekonomi
Pendugaan umur simpan coklat instan kemasan plastik polipropilen menggunakan pendekatan model Arrhenius [Shelf life prediction of instant chocolate in poly propylene (PP …,https://scholar.google.com/scholar?q=+intitle:'Pendugaan umur simpan coklat instan kemasan plastik polipropilen menggunakan pendekatan model Arrhenius [Shelf life prediction of instant chocolate in poly propylene (PP …',Tidak ditemukan,"Jurnal Teknologi & Industri Hasil Pertanian 26 (1), 1-10, 2021",2021,1,pendugaan umur simpan coklat instan kemasan plastik polipropilen menggunakan pendekatan model arrhenius shelf life prediction of instant chocolate in poly propylene pp,Ekosistem Laut
Meaning and Follow Up of Positive Fictional Decisions According to the Government Administration Law,https://scholar.google.com/scholar?q=+intitle:'Meaning and Follow Up of Positive Fictional Decisions According to the Government Administration Law',Tidak ditemukan,"Fiat Justisia: Jurnal Ilmu Hukum 15 (2), 195-206, 2021",2021,1,meaning and follow up of positive fictional decisions according to the government administration law,Konsumsi dan Produksi Bertanggung Jawab
Analysis of Vibrating Sample Magnetometer (VSM) data of Brantas river sediments using HYSITS,https://scholar.google.com/scholar?q=+intitle:'Analysis of Vibrating Sample Magnetometer (VSM) data of Brantas river sediments using HYSITS',Tidak ditemukan,"Journal of Physics: Conference Series 2309 (1), 012025, 2022",2022,1,analysis of vibrating sample magnetometer vsm data of brantas river sediments using hysits,Ekosistem Laut
The effect of academic supervision in improving teacher performance: A literature review,https://scholar.google.com/scholar?q=+intitle:'The effect of academic supervision in improving teacher performance: A literature review',Tidak ditemukan,"ICOPE 2020: Proceedings of the 2nd International Conference on Progressive …, 2021",2021,10,the effect of academic supervision in improving teacher performance a literature review,Pendidikan Berkualitas
"Kajian Keberadaan Tempat Pemrosesan Akhir Sampah (TPAS) Karangrejo Kota Metro Terhadap Kondisi Sosial, Ekonomi dan Lingkungan Bagi Warga Sekitar","https://scholar.google.com/scholar?q=+intitle:'Kajian Keberadaan Tempat Pemrosesan Akhir Sampah (TPAS) Karangrejo Kota Metro Terhadap Kondisi Sosial, Ekonomi dan Lingkungan Bagi Warga Sekitar'",Tidak ditemukan,"Journal of Planning and Policy Development, 2021",2021,2,kajian keberadaan tempat pemrosesan akhir sampah tpas karangrejo kota metro terhadap kondisi sosial ekonomi lingkungan bagi warga sekitar,Kota dan Permukiman Berkelanjutan
PEMANFAATAN EKSTRAK TERDELIPIDASI DAUN JERUK PURUT (Citrus hystrix) DALAM SEDIAAN MUCOADHESIF EDIBLE FILM UNTUK MENGATASI JAMUR Candida albicans ATCC 10231 PENYEBAB SARIAWAN,https://scholar.google.com/scholar?q=+intitle:'PEMANFAATAN EKSTRAK TERDELIPIDASI DAUN JERUK PURUT (Citrus hystrix) DALAM SEDIAAN MUCOADHESIF EDIBLE FILM UNTUK MENGATASI JAMUR Candida albicans ATCC 10231 PENYEBAB SARIAWAN',Tidak ditemukan,"Unila, 2021",2021,0,pemanfaatan ekstrak terdelipidasi daun jeruk purut citrus hystrix sediaan mucoadhesif edible film mengatasi jamur candida albicans atcc 10231 penyebab sariawan,Ekosistem Darat
"Farmers' Capacity and Rice Productivity in Climate Change Adaption in Central Lampung Regency, Indonesia","https://scholar.google.com/scholar?q=+intitle:'Farmers' Capacity and Rice Productivity in Climate Change Adaption in Central Lampung Regency, Indonesia'",Tidak ditemukan,"Asian Journal of Agriculture and Rural Development 11 (4), 346-353, 2021",2021,9,farmers capacity and rice productivity in climate change adaption in central lampung regency indonesia,Penanganan Perubahan Iklim
Market Reaction to the Announcement of Covid-19: Event Study in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Market Reaction to the Announcement of Covid-19: Event Study in Indonesia',Tidak ditemukan,"Journal Dimensie Management and Public Sector 2 (2), 25-32, 2021",2021,4,market reaction to the announcement of covid19 event study in indonesia,Konsumsi dan Produksi Bertanggung Jawab
DINAMIKA POLITIK DOMESTIK REPUBLIK IRLANDIA DALAM MELAKUKAN REFERENDUM UNTUK MERATIFIKASI KEBIJAKAN EUROPEAN FISCAL COMPACT 2012,https://scholar.google.com/scholar?q=+intitle:'DINAMIKA POLITIK DOMESTIK REPUBLIK IRLANDIA DALAM MELAKUKAN REFERENDUM UNTUK MERATIFIKASI KEBIJAKAN EUROPEAN FISCAL COMPACT 2012',Tidak ditemukan,"Sriwijaya University, 2021",2021,0,dinamika politik domestik republik irlandia melakukan referendum meratifikasi kebijakan european fiscal compact 2012,Pekerjaan Layak dan Pertumbuhan Ekonomi
PANCASILA AND LAW REVIEW,https://scholar.google.com/scholar?q=+intitle:'PANCASILA AND LAW REVIEW',Tidak ditemukan,,2021,8,pancasila and law review,"Perdamaian, Keadilan dan Kelembagaan"
ANALISIS KREATIVITAS SISWA DALAM MENYELESAIKAN SOAL OPEN ENDED DITINJAU DARI KEMAMPUAN METAKOGNITIF,https://scholar.google.com/scholar?q=+intitle:'ANALISIS KREATIVITAS SISWA DALAM MENYELESAIKAN SOAL OPEN ENDED DITINJAU DARI KEMAMPUAN METAKOGNITIF',Tidak ditemukan,"AKSIOMA: Jurnal Program Studi Pendidikan Matematika 11 (1), 235-249, 2022",2022,0,analisis kreativitas siswa menyelesaikan soal open ended ditinjau kemampuan metakognitif,Pendidikan Berkualitas
Responding to the Humanitarian Crisis of the Rohingya in Myanmar: A Comparison between the Role of State and NGOs,https://scholar.google.com/scholar?q=+intitle:'Responding to the Humanitarian Crisis of the Rohingya in Myanmar: A Comparison between the Role of State and NGOs',Tidak ditemukan,"Journal of Human Security 17 (1), 23-34, 2021",2021,4,responding to the humanitarian crisis of the rohingya in myanmar a comparison between the role of state and ngos,"Perdamaian, Keadilan dan Kelembagaan"
Anaerobic Treatment for Palm Oil Mill Effluent Using Covered In-the Ground Anaerobic Reactor (CIGAR).,https://scholar.google.com/scholar?q=+intitle:'Anaerobic Treatment for Palm Oil Mill Effluent Using Covered In-the Ground Anaerobic Reactor (CIGAR).',Tidak ditemukan,"Journal of Engineering & Technological Sciences 53 (6), 2021",2021,1,anaerobic treatment for palm oil mill effluent using covered inthe ground anaerobic reactor cigar,Energi Bersih dan Terjangkau
Kinerja Pendamping Program Keluarga Harapan (PKH) Di Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Kinerja Pendamping Program Keluarga Harapan (PKH) Di Kota Bandar Lampung',Tidak ditemukan,"JSHP: Jurnal Sosial Humaniora dan Pendidikan 5 (1), 19-25, 2021",2021,16,kinerja pendamping program keluarga harapan pkh kota bandar lampung,Kota dan Permukiman Berkelanjutan
"e-Promotion Usaha Mikro, Kecil dan Menengah (UMKM) Berbasis Media Sosial Instagram di Bandar Lampung","https://scholar.google.com/scholar?q=+intitle:'e-Promotion Usaha Mikro, Kecil dan Menengah (UMKM) Berbasis Media Sosial Instagram di Bandar Lampung'",Tidak ditemukan,"Jurnal Mitrawarga 1 (2), 91-97, 2022",2022,2,epromotion usaha mikro kecil menengah umkm berbasis media sosial instagram bandar lampung,Kota dan Permukiman Berkelanjutan
Gambaran Subtipe Molekuler Kanker Payudara di Indonesia,https://scholar.google.com/scholar?q=+intitle:'Gambaran Subtipe Molekuler Kanker Payudara di Indonesia',Tidak ditemukan,"Jurnal Agromedicine 9 (2), 146-149, 2022",2022,1,gambaran subtipe molekuler kanker payudara indonesia,Ekosistem Laut
Boosting Public-Private Partnership for sustainable Waste Management in Metro City,https://scholar.google.com/scholar?q=+intitle:'Boosting Public-Private Partnership for sustainable Waste Management in Metro City',Tidak ditemukan,"2nd International Indonesia Conference on Interdisciplinary Studies (IICIS …, 2021",2021,1,boosting publicprivate partnership for sustainable waste management in metro city,Kota dan Permukiman Berkelanjutan
Improved Adsorption Capacity of Nannochloropsis sp. through Modification with Cetyltrimethylammonium Bromide on the Removal of Methyl Orange in Solution,https://scholar.google.com/scholar?q=+intitle:'Improved Adsorption Capacity of Nannochloropsis sp. through Modification with Cetyltrimethylammonium Bromide on the Removal of Methyl Orange in Solution',Tidak ditemukan,"Adsorption Science & Technology 2021, 1641074, 2021",2021,19,improved adsorption capacity of nannochloropsis sp through modification with cetyltrimethylammonium bromide on the removal of methyl orange in solution,Air Bersih dan Sanitasi Layak
Potential Antibacterial Activity of Bioactive ß-sitosterol from Root Bark of Rhizophora apiculata from Lampung Coastal,https://scholar.google.com/scholar?q=+intitle:'Potential Antibacterial Activity of Bioactive ß-sitosterol from Root Bark of Rhizophora apiculata from Lampung Coastal',Tidak ditemukan,"Jurnal Kimia Sains dan Aplikasi 24 (4), 114-119",2021,0,potential antibacterial activity of bioactive ßsitosterol from root bark of rhizophora apiculata from lampung coastal,Ekosistem Laut
"ANALISIS PLOT TIME SERIES KOMPONEN NORTH, EAST, DAN UP STASIUN GNSS CORS GMU1 YANG DIIKATKAN TERHADAP TITIK IKAT GPS REGIONAL DI PULAU JAWA DAN PULAU BALI","https://scholar.google.com/scholar?q=+intitle:'ANALISIS PLOT TIME SERIES KOMPONEN NORTH, EAST, DAN UP STASIUN GNSS CORS GMU1 YANG DIIKATKAN TERHADAP TITIK IKAT GPS REGIONAL DI PULAU JAWA DAN PULAU BALI'",Tidak ditemukan,"PILAR 17 (2), 50-57, 2022",2022,1,analisis plot time series komponen north east up stasiun gnss cors gmu1 diikatkan terhadap titik ikat gps regional pulau jawa pulau bali,Penanganan Perubahan Iklim
MODIFIKASI MESIN PARUT KELAPA,https://scholar.google.com/scholar?q=+intitle:'MODIFIKASI MESIN PARUT KELAPA',Tidak ditemukan,"Prosiding Seminar Nasional Inovasi Teknologi Terapan 2 (02), 489-492, 2022",2022,0,modifikasi mesin parut kelapa,Energi Bersih dan Terjangkau
"PENGARUH KEPUTUSAN INVESTASI, KEPUTUSAN PENDANAAN DAN KEBIJAKAN DIVIDEN TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN MANUFAKTUR YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI)","https://scholar.google.com/scholar?q=+intitle:'PENGARUH KEPUTUSAN INVESTASI, KEPUTUSAN PENDANAAN DAN KEBIJAKAN DIVIDEN TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN MANUFAKTUR YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI)'",Tidak ditemukan,Universitas Muhammadiyah Palembang,2021,1,pengaruh keputusan investasi keputusan pendanaan kebijakan dividen terhadap nilai perusahaan perusahaan manufaktur terdaftar bursa efek indonesia bei,Konsumsi dan Produksi Bertanggung Jawab
HUBUNGAN STRUKTUR VEGETASI DENGAN KARAKTERISTIK HABITAT MANGROVE DI DESA PASAR RAWA KABUPATEN LANGKAT SUMATERA UTARA,https://scholar.google.com/scholar?q=+intitle:'HUBUNGAN STRUKTUR VEGETASI DENGAN KARAKTERISTIK HABITAT MANGROVE DI DESA PASAR RAWA KABUPATEN LANGKAT SUMATERA UTARA',Tidak ditemukan,"Universitas Gadjah Mada, 2021",2021,0,hubungan struktur vegetasi karakteristik habitat mangrove desa pasar rawa kabupaten langkat sumatera utara,Ekosistem Darat
RANCANG BANGUN ALAT UKUR SUHU DAN KELEMBABAN KOMPOS MENGGUNAKAN SENSOR SHT-10 BERBASIS IOT (Internet Of Things),https://scholar.google.com/scholar?q=+intitle:'RANCANG BANGUN ALAT UKUR SUHU DAN KELEMBABAN KOMPOS MENGGUNAKAN SENSOR SHT-10 BERBASIS IOT (Internet Of Things)',Tidak ditemukan,,2021,0,rancang bangun alat ukur suhu kelembaban kompos menggunakan sensor sht10 berbasis iot internet of things,Energi Bersih dan Terjangkau
E-learning Readiness in University of Lampung during COVID-19 Pandemic,https://scholar.google.com/scholar?q=+intitle:'E-learning Readiness in University of Lampung during COVID-19 Pandemic',Tidak ditemukan,"2021 2nd SEA-STEM International Conference (SEA-STEM), 43-47, 2021",2021,5,elearning readiness in university of lampung during covid19 pandemic,Penanganan Perubahan Iklim
Integrated farming system of cattle and oil palm plantation increasing population and diversity of soil fauna in Ultisols soils,https://scholar.google.com/scholar?q=+intitle:'Integrated farming system of cattle and oil palm plantation increasing population and diversity of soil fauna in Ultisols soils',Tidak ditemukan,"IOP Conference Series: Earth and Environmental Science 648 (1), 012172, 2021",2021,1,integrated farming system of cattle and oil palm plantation increasing population and diversity of soil fauna in ultisols soils,Ekosistem Darat
The development of an android-based e-module to increase student's critical thinking skills: a comprehensive needs analysis,https://scholar.google.com/scholar?q=+intitle:'The development of an android-based e-module to increase student's critical thinking skills: a comprehensive needs analysis',Tidak ditemukan,,2022,4,the development of an androidbased emodule to increase students critical thinking skills a comprehensive needs analysis,Pendidikan Berkualitas
PENERAPAN KONSELING KELOMPOK DALAM MENINGKATKAN SELF-ESTEEM SISWA,https://scholar.google.com/scholar?q=+intitle:'PENERAPAN KONSELING KELOMPOK DALAM MENINGKATKAN SELF-ESTEEM SISWA',Tidak ditemukan,"JUBIKOPS: Jurnal Bimbingan Konseling dan Psikologi 1 (1), 37-47, 2021",2021,9,penerapan konseling kelompok meningkatkan selfesteem siswa,Pendidikan Berkualitas
The Improvement of Employee's Performance in Plastic Ore Industry: Mediating Role of Work Motivation.,https://scholar.google.com/scholar?q=+intitle:'The Improvement of Employee's Performance in Plastic Ore Industry: Mediating Role of Work Motivation.',Tidak ditemukan,"Turkish Online Journal of Qualitative Inquiry 12 (7), 2021",2021,13,the improvement of employees performance in plastic ore industry mediating role of work motivation,Pekerjaan Layak dan Pertumbuhan Ekonomi
LAPORAN AKHIR (DRAF) PEMBUATAN DAN PENGUJIAN PELLET PUPUK KOMPOS BERBAHAN CAMPURAN TKKS BEKAS MEDIA JAMUR MERANG,https://scholar.google.com/scholar?q=+intitle:'LAPORAN AKHIR (DRAF) PEMBUATAN DAN PENGUJIAN PELLET PUPUK KOMPOS BERBAHAN CAMPURAN TKKS BEKAS MEDIA JAMUR MERANG',Tidak ditemukan,"Kemendikristek, 2021",2021,0,laporan akhir draf pembuatan pengujian pellet pupuk kompos berbahan campuran tkks bekas media jamur merang,Ekosistem Darat
ANALISIS PERAN AUDIT OPERASIONAL DALAM RANGKA EFEKTIVITAS PENGENDALIAN BIAYA OPERASIONAL PADA BANK SYARIAH INDONESIA KCP MEDAN RINGROAD,https://scholar.google.com/scholar?q=+intitle:'ANALISIS PERAN AUDIT OPERASIONAL DALAM RANGKA EFEKTIVITAS PENGENDALIAN BIAYA OPERASIONAL PADA BANK SYARIAH INDONESIA KCP MEDAN RINGROAD',Tidak ditemukan,"Jurnal Manajemen, Bisnis dan Kewirausahaan 2 (3), 15-19, 2022",2022,0,analisis peran audit operasional rangka efektivitas pengendalian biaya operasional bank syariah indonesia kcp medan ringroad,Konsumsi dan Produksi Bertanggung Jawab
The effect of Vanadium dopant on Bandgap Energy of Ni1-xVxFe2O4 nanospinel,https://scholar.google.com/scholar?q=+intitle:'The effect of Vanadium dopant on Bandgap Energy of Ni1-xVxFe2O4 nanospinel',Tidak ditemukan,"Journal of Physics: Conference Series 1751 (1), 012104, 2021",2021,7,the effect of vanadium dopant on bandgap energy of ni1xvxfe2o4 nanospinel,Energi Bersih dan Terjangkau
Institutional Synergism as the Information Center for Agriculture Development in Indonesia,https://scholar.google.com/scholar?q=+intitle:'Institutional Synergism as the Information Center for Agriculture Development in Indonesia',Tidak ditemukan,"Journal of Advance in Social Sciences and Policy 1 (2), 2021",2021,0,institutional synergism as the information center for agriculture development in indonesia,"Industri, Inovasi dan Infrastruktur"
"Peer Review: Simanjuntak, Wasinton and Sembiring, Simon and Pandiangan, Kamisah Delilawati and Syani, Faradilla and Situmeang, Rudy TM (2016) The Use of Liquid Smoke as a …","https://scholar.google.com/scholar?q=+intitle:'Peer Review: Simanjuntak, Wasinton and Sembiring, Simon and Pandiangan, Kamisah Delilawati and Syani, Faradilla and Situmeang, Rudy TM (2016) The Use of Liquid Smoke as a …'",Tidak ditemukan,-,2021,0,peer review simanjuntak wasinton and sembiring simon and pandiangan kamisah delilawati and syani faradilla and situmeang rudy tm 2016 the use of liquid smoke as a,Air Bersih dan Sanitasi Layak
Pengembangan media pembelajaran interaktif menggunakan articulate storyline pada Mata Pelajaran Dasar-Dasar Konstruksi di Sekolah Menengah Kejuruan (SMK) Islam 1 Blitar,https://scholar.google.com/scholar?q=+intitle:'Pengembangan media pembelajaran interaktif menggunakan articulate storyline pada Mata Pelajaran Dasar-Dasar Konstruksi di Sekolah Menengah Kejuruan (SMK) Islam 1 Blitar',Tidak ditemukan,"Universitas Negeri Malang, 2022",2022,0,pengembangan media pembelajaran interaktif menggunakan articulate storyline mata pelajaran dasardasar konstruksi sekolah menengah kejuruan smk islam 1 blitar,Pendidikan Berkualitas
Analysis of phytochemical content and antioxidant activity in Phyllanthus niruri Linn. by different methods.,https://scholar.google.com/scholar?q=+intitle:'Analysis of phytochemical content and antioxidant activity in Phyllanthus niruri Linn. by different methods.',Tidak ditemukan,,2022,1,analysis of phytochemical content and antioxidant activity in phyllanthus niruri linn by different methods,Tanpa Kelaparan
A Web Service Architecture For Mobile Academic Information System: A Case Study Of Lampung University,https://scholar.google.com/scholar?q=+intitle:'A Web Service Architecture For Mobile Academic Information System: A Case Study Of Lampung University',Tidak ditemukan,"KLIK-KUMPULAN JURNAL ILMU KOMPUTER 9 (2), 291-306, 2022",2022,0,a web service architecture for mobile academic information system a case study of lampung university,Pendidikan Berkualitas
EFEK PEMBERIAN EKSTRAK ANGGUR LAUT (Caulerpa lentilifer) TERHADAP KADAR GLUKOSA DARAH DAN PERUBAHAN HISTOPATOLOGI PANKREAS TIKUS PUTIH (Rattus norvegicus) YANG DIINDUKSI …,https://scholar.google.com/scholar?q=+intitle:'EFEK PEMBERIAN EKSTRAK ANGGUR LAUT (Caulerpa lentilifer) TERHADAP KADAR GLUKOSA DARAH DAN PERUBAHAN HISTOPATOLOGI PANKREAS TIKUS PUTIH (Rattus norvegicus) YANG DIINDUKSI …',Tidak ditemukan,,2021,0,efek pemberian ekstrak anggur laut caulerpa lentilifer terhadap kadar glukosa darah perubahan histopatologi pankreas tikus putih rattus norvegicus diinduksi,Tanpa Kelaparan
Willingness To Pay Pengelolaan Sampah di Pasar Tugu Kota Bandar Lampung,https://scholar.google.com/scholar?q=+intitle:'Willingness To Pay Pengelolaan Sampah di Pasar Tugu Kota Bandar Lampung',Tidak ditemukan,"JAE (JURNAL AKUNTANSI DAN EKONOMI) 6 (3), 19-31, 2021",2021,8,willingness to pay pengelolaan sampah pasar tugu kota bandar lampung,Kota dan Permukiman Berkelanjutan
