Title,URL,Creator,Journal,Year,Citations
"LAPORAN AKHIR PENGABDIAN DIPA FT UNIVERSITAS LAMPUNG, BIMBINGAN TEKNIS PENEGASAN BATAS DESA DI KECAMATAN SUKOHARJO KABUPUPATEN PRINGSEWU","https://scholar.google.com/scholar?q=+intitle:'LAPORAN AKHIR PENGABDIAN DIPA FT UNIVERSITAS LAMPUNG, BIMBINGAN TEKNIS PENEGASAN BATAS DESA DI KECAMATAN SUKOHARJO KABUPUPATEN PRINGSEWU'",Tidak ditemukan,"Laporan Akhir Dipa FT-Bimbingan Teknis Penegasan Batas Di Kecamatan …, 2022",2022,0
STRATEGI PENDEFINISIAN CORS ULPC DENGAN KOMBINASI SATELIT GPS DAN GLONASS,https://scholar.google.com/scholar?q=+intitle:'STRATEGI PENDEFINISIAN CORS ULPC DENGAN KOMBINASI SATELIT GPS DAN GLONASS',Tidak ditemukan,"FAKULTAS TEKNIK, 2022",2022,0
ANALISA DEFORMASI SELAT SUNDA PRA DAN PASCA ERUPSI GUNUNG ANAK KRAKATAU 22 DESEMBER 2018 BERDASARKAN DATA CORS-BIG,https://scholar.google.com/scholar?q=+intitle:'ANALISA DEFORMASI SELAT SUNDA PRA DAN PASCA ERUPSI GUNUNG ANAK KRAKATAU 22 DESEMBER 2018 BERDASARKAN DATA CORS-BIG',Tidak ditemukan,"Datum: Journal of Geodesy and Geomatics 1 (02), 1-12, 2022",2022,0
Kajian Penentu Variabel Bebas Dengan Metode Analitical Hierarchy Process (AHP) Untuk Perhitungan Nilai Tanah Di Kecamatan Way Halim,https://scholar.google.com/scholar?q=+intitle:'Kajian Penentu Variabel Bebas Dengan Metode Analitical Hierarchy Process (AHP) Untuk Perhitungan Nilai Tanah Di Kecamatan Way Halim',Tidak ditemukan,"FAKULTAS TEKNIK, 2022",2022,0
KAJIAN KETAHANAN PANGAN DI DAERAH KABUPATEN KERINCI MENGGUNAKAN SISTEM INFORMASI GEOGRAFIS (SIG),https://scholar.google.com/scholar?q=+intitle:'KAJIAN KETAHANAN PANGAN DI DAERAH KABUPATEN KERINCI MENGGUNAKAN SISTEM INFORMASI GEOGRAFIS (SIG)',Tidak ditemukan,"Datum: Journal of Geodesy and Geomatics 2 (01), 42-51, 2022",2022,0
Daya Saing dan Foreign Direct Investment,https://scholar.google.com/scholar?q=+intitle:'Daya Saing dan Foreign Direct Investment',Tidak ditemukan,"Jurnal Ekonomi Pembangunan 11 (1), 52-59, 2022",2022,10
"The Effect of Foreign Debt, Labor Force, and Net Exports on Indonesia's Economic Growth in Period of 1986 Q1 - 2020 Q4","https://scholar.google.com/scholar?q=+intitle:'The Effect of Foreign Debt, Labor Force, and Net Exports on Indonesia's Economic Growth in Period of 1986 Q1 - 2020 Q4'",Tidak ditemukan,"Jurnal Ekonomi dan Bisnis Jagaditha 9 (1), 39-46, 2022",2022,17
"POLITICAL STABILITY, INDEX PERCEPTION OF CORRUPTION AND DIRECT FOREIGN INVESTMENT IN SOUTHEAST ASIA","https://scholar.google.com/scholar?q=+intitle:'POLITICAL STABILITY, INDEX PERCEPTION OF CORRUPTION AND DIRECT FOREIGN INVESTMENT IN SOUTHEAST ASIA'",Tidak ditemukan,"E-Jurnal Ekonomi dan Bisnis Universitas Udayana 11 (2), 187-196, 2022",2022,8
PEMBELAJARAN ARIAS SEBAGAI ALTERNATIF MENINGKATKAN KUALITAS PEMBELAJARAN PENDIDIKAN AGAMA ISLAM MATERI ZAKAT FITRAH DAN MAL PADA SISWA KELAS IX-6 SMP NEGERI 3 BIREUEN,https://scholar.google.com/scholar?q=+intitle:'PEMBELAJARAN ARIAS SEBAGAI ALTERNATIF MENINGKATKAN KUALITAS PEMBELAJARAN PENDIDIKAN AGAMA ISLAM MATERI ZAKAT FITRAH DAN MAL PADA SISWA KELAS IX-6 SMP NEGERI 3 BIREUEN',Tidak ditemukan,"Lentera: Jurnal Ilmiah Sains, Teknologi, Ekonomi, Sosial, dan Budaya 6 (3), 2022",2022,0
Industri halal dalam perspektif ekonomi Islam,https://scholar.google.com/scholar?q=+intitle:'Industri halal dalam perspektif ekonomi Islam',Tidak ditemukan,"IZZI: Jurnal Ekonomi Islam 2 (3), 149-161, 2022",2022,18
PENGARUH PELAYANAN DAN SISTEM MUDHARABAH TERHADAP KEPUTUSAN NASABAH MENABUNG,https://scholar.google.com/scholar?q=+intitle:'PENGARUH PELAYANAN DAN SISTEM MUDHARABAH TERHADAP KEPUTUSAN NASABAH MENABUNG',Tidak ditemukan,"I'THISOM: Jurnal Ekonomi Syariah 1 (2), 98-120, 2022",2022,0
Fitrah manusia dalam pandangan Islam (sebuah kajian konseptual berbasis al-Qur'an dan al-Hadits),https://scholar.google.com/scholar?q=+intitle:'Fitrah manusia dalam pandangan Islam (sebuah kajian konseptual berbasis al-Qur'an dan al-Hadits)',Tidak ditemukan,"Ulumana: Jurnal Kajian Islam 8 (2), 284-298, 2022",2022,8
Pengantar Topologi,https://scholar.google.com/scholar?q=+intitle:'Pengantar Topologi',Tidak ditemukan,"Bandar Lampung: CV. Anugrah Utama Raharja, 2022",2022,4
Tari Makan Sirih sebagai Budaya Penyambutan Tamu di Batam Kepulauan Riau: Kajian Makna,https://scholar.google.com/scholar?q=+intitle:'Tari Makan Sirih sebagai Budaya Penyambutan Tamu di Batam Kepulauan Riau: Kajian Makna',Tidak ditemukan,"JOURNAL OF MUSIC EDUCATION AND PERFORMING ARTS 2 (1), 26-34, 2022",2022,1
Pengaruh Kadar Air terhadap Yield Minyak Atsiri Daun Kayu Putih (Melaleuca leucadendra L.) dengan Metode Hydro-Steam Distillation,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Kadar Air terhadap Yield Minyak Atsiri Daun Kayu Putih (Melaleuca leucadendra L.) dengan Metode Hydro-Steam Distillation',Tidak ditemukan,"Jurnal Teknologi dan Inovasi Industri (JTII) 3 (2), 2022",2022,0
Increasing Indonesia’s Young Entrepreneurs: The Role of Business Incubators,https://scholar.google.com/scholar?q=+intitle:'Increasing Indonesia’s Young Entrepreneurs: The Role of Business Incubators',Tidak ditemukan,"International Conference Udayana University Innovations For Sustainable …, 2022",2022,2
Best Practices Top Five Prodi DIII Keperawatan Dengan Kelulusan Uji Kompetensi Tertinggi Dan Strategi Menghadapi Uji Kompetensi Sebagai Exit Exam,https://scholar.google.com/scholar?q=+intitle:'Best Practices Top Five Prodi DIII Keperawatan Dengan Kelulusan Uji Kompetensi Tertinggi Dan Strategi Menghadapi Uji Kompetensi Sebagai Exit Exam',Tidak ditemukan,"I Care Jurnal Keperawatan STIKes Panti Rapih 3 (1), 1-13, 2022",2022,0
"Nurse Knowledge, Attitude and Implementation of Safe Patient Transportation in Preventing the Spread of Covid-19","https://scholar.google.com/scholar?q=+intitle:'Nurse Knowledge, Attitude and Implementation of Safe Patient Transportation in Preventing the Spread of Covid-19'",Tidak ditemukan,"KnE Life Sciences, 982–994-982–994, 2022",2022,0
KEGIATAN KANGKUNG MEMBACA (KACA) SEBAGAI UPAYA PENINGKATAN LITERASI DASAR PADA ANAK-ANAK DI KELURAHAN KANGKUNG,https://scholar.google.com/scholar?q=+intitle:'KEGIATAN KANGKUNG MEMBACA (KACA) SEBAGAI UPAYA PENINGKATAN LITERASI DASAR PADA ANAK-ANAK DI KELURAHAN KANGKUNG',Tidak ditemukan,"BUGUH: JURNAL PENGABDIAN KEPADA MASYARAKAT 2 (3), 100-105, 2022",2022,0
Hubungan Tingkat Kecemasan Dengan Tingkat Kepatuhan Perawat Dalam Penggunaan Alat Pelindung Diri Di Ruang Perawatan Pasien Covid,https://scholar.google.com/scholar?q=+intitle:'Hubungan Tingkat Kecemasan Dengan Tingkat Kepatuhan Perawat Dalam Penggunaan Alat Pelindung Diri Di Ruang Perawatan Pasien Covid',Tidak ditemukan,"I CARE: Jurnal Keperawatan STIKes Panti Rapih 3 (2), 2022",2022,0
Analisis Faktor Yang Berhubungan Dengan Kecemasan Pasien Pre-Kateterisasi Jantung Di Rumah Sakit Panti Rapih Yogyakarta,https://scholar.google.com/scholar?q=+intitle:'Analisis Faktor Yang Berhubungan Dengan Kecemasan Pasien Pre-Kateterisasi Jantung Di Rumah Sakit Panti Rapih Yogyakarta',Tidak ditemukan,"I CARE:Jurnal Keperawatan STIKes Panti Rapih 3 (2), 2022",2022,2
Hubungan Perilaku Caring Perawat Dengan Tingkat Kepuasan Pasien Saat Pandemi Covid -19 Di Salah Satu Rumah Sakit Swasta Yogyakarta,https://scholar.google.com/scholar?q=+intitle:'Hubungan Perilaku Caring Perawat Dengan Tingkat Kepuasan Pasien Saat Pandemi Covid -19 Di Salah Satu Rumah Sakit Swasta Yogyakarta',Tidak ditemukan,"I CARE: Jurnal Keperawatan STIKes Panti Rapih 3 (2), 2022",2022,0
Meminimalisir Tingkat Kecelakaan pada Perlintasan Kereta Api Ilegal dengan Pemasangan Kaca Cembung,https://scholar.google.com/scholar?q=+intitle:'Meminimalisir Tingkat Kecelakaan pada Perlintasan Kereta Api Ilegal dengan Pemasangan Kaca Cembung',Tidak ditemukan,"Buguh: Jurnal Pengabdian kepada Masyarakat 2 (1), 6-10, 2022",2022,2
Penanaman Nilai-Nilai Pendidikan Karakter Disiplin Dalam Menghafal Al-Qur’an Santri Di Pondok Pesantren Darul Furqon Banyuwangi Tahun 2022,https://scholar.google.com/scholar?q=+intitle:'Penanaman Nilai-Nilai Pendidikan Karakter Disiplin Dalam Menghafal Al-Qur’an Santri Di Pondok Pesantren Darul Furqon Banyuwangi Tahun 2022',Tidak ditemukan,,2022,1
Pelatihan Pembacaan Pisaan dan Pepaccur kepada Muli Mekhanai Desa Merak Batin Kabupaten Lampung Selatan,https://scholar.google.com/scholar?q=+intitle:'Pelatihan Pembacaan Pisaan dan Pepaccur kepada Muli Mekhanai Desa Merak Batin Kabupaten Lampung Selatan',Tidak ditemukan,"BUGUH: JURNAL PENGABDIAN KEPADA MASYARAKAT 2 (1), 96-105, 2022",2022,1
"COMMISSIVE ILLOCUTIONARY SPEECH ACT OF TRADERS'SPEECH IN WIYONO MARKET, PESAWARAN, AND ITS IMPLICATION TOWARD THE LEARNING OF BAHASA INDONESIA IN SENIOR HIGH SCHOOL","https://scholar.google.com/scholar?q=+intitle:'COMMISSIVE ILLOCUTIONARY SPEECH ACT OF TRADERS'SPEECH IN WIYONO MARKET, PESAWARAN, AND ITS IMPLICATION TOWARD THE LEARNING OF BAHASA INDONESIA IN SENIOR HIGH SCHOOL'",Tidak ditemukan,"J-Simbol: Jurnal Magister Pendidikan Bahasa dan Sastra Indonesia 10 (1 Apr), 1-7, 2022",2022,0
Intertekstualitas dalam Sastra Lisan Lampung,https://scholar.google.com/scholar?q=+intitle:'Intertekstualitas dalam Sastra Lisan Lampung',Tidak ditemukan,"Jurnal Kata: Bahasa, Sastra, dan Pembelajarannya 10 (2 Sep), 131-137, 2022",2022,1
Descriptive Analysis of Treatment Regimens used in the Management of Covid-19 in an Urban Area During the First Six Months of 2021,https://scholar.google.com/scholar?q=+intitle:'Descriptive Analysis of Treatment Regimens used in the Management of Covid-19 in an Urban Area During the First Six Months of 2021',Tidak ditemukan,,2022,0
Jurnal Impresi Indonesia (JII),https://scholar.google.com/scholar?q=+intitle:'Jurnal Impresi Indonesia (JII)',Tidak ditemukan,"Jurnal Impresi Indonesia (JII) 1 (9), 2022",2022,5
Analisis Transmisi Kebijakan Moneter Melalui Saluran Harga Aset di Sektor Finansial,https://scholar.google.com/scholar?q=+intitle:'Analisis Transmisi Kebijakan Moneter Melalui Saluran Harga Aset di Sektor Finansial',Tidak ditemukan,"E-journal Field of Economics, Business and Entrepreneurship (EFEBE) 1 (2 …, 2022",2022,0
"Pengaruh kartu kredit, dana float dan suku bunga kebijakan terhadap velocity of money di Indonesia","https://scholar.google.com/scholar?q=+intitle:'Pengaruh kartu kredit, dana float dan suku bunga kebijakan terhadap velocity of money di Indonesia'",Tidak ditemukan,"E-journal Field of Economics, Business and Entrepreneurship (EFEBE) 1 (2 …, 2022",2022,3
"Analisis Pengaruh, Neraca Transaksi Berjalan, Jumlah Uang Beredar, Inflasi, Suku Bunga, dan Utang Luar Negeri Terhadap Nilai Tukar di Indonesia","https://scholar.google.com/scholar?q=+intitle:'Analisis Pengaruh, Neraca Transaksi Berjalan, Jumlah Uang Beredar, Inflasi, Suku Bunga, dan Utang Luar Negeri Terhadap Nilai Tukar di Indonesia'",Tidak ditemukan,"Jurnal Impresi Indonesia 1 (12), 1289-1308, 2022",2022,8
Analisis Transmisi Kebijakan Moneter Melalui Saluran Harga Aset,https://scholar.google.com/scholar?q=+intitle:'Analisis Transmisi Kebijakan Moneter Melalui Saluran Harga Aset',Tidak ditemukan,"Jurnal Impresi Indonesia 1 (9), 969-993, 2022",2022,5
"Pengaruh Alat Pembayaran Dengan Menggunakan Kartu, Dana Float dan Kebijakan Moneter Terhadap Velocity of Money di Indonesia","https://scholar.google.com/scholar?q=+intitle:'Pengaruh Alat Pembayaran Dengan Menggunakan Kartu, Dana Float dan Kebijakan Moneter Terhadap Velocity of Money di Indonesia'",Tidak ditemukan,"Jurnal Indonesia Sosial Teknologi 3 (07), 820-836, 2022",2022,3
Analisis Mekanisme Transmisi Kebijakan Moneter Melalui Saluran Harga Aset Pada Sektor Riil,https://scholar.google.com/scholar?q=+intitle:'Analisis Mekanisme Transmisi Kebijakan Moneter Melalui Saluran Harga Aset Pada Sektor Riil',Tidak ditemukan,"Jurnal Kajian Ekonomi dan Pembangunan 4 (2), 77-84, 2022",2022,4
Pengaruh Indeks Saham Asing Dan Variabel Makroekonomi Terhadap Indeks Harga Saham LQ45,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Indeks Saham Asing Dan Variabel Makroekonomi Terhadap Indeks Harga Saham LQ45',Tidak ditemukan,"Jurnal Kajian Ekonomi Dan Pembangunan 4 (2), 69-76, 2022",2022,5
The Effect of Holding Time Artificial Aging on Hardness and Microstructure of Al-2024,https://scholar.google.com/scholar?q=+intitle:'The Effect of Holding Time Artificial Aging on Hardness and Microstructure of Al-2024',Tidak ditemukan,"The Effect of Holding Time Artificial Aging on Hardness and Microstructure …, 2022",2022,0
PERBANDINGAN HASIL BELAJAR MENGGUNAKAN MODEL DL DAN PjBL DENGAN MEMPERHATIKAN MINAT BELAJAR,https://scholar.google.com/scholar?q=+intitle:'PERBANDINGAN HASIL BELAJAR MENGGUNAKAN MODEL DL DAN PjBL DENGAN MEMPERHATIKAN MINAT BELAJAR',Tidak ditemukan,"JEE (Jurnal Edukasi Ekobis) 9 (1), 2022",2022,0
Analisis Keterampilan Berkolaborasi Mahasiswa Rumpun Ilmu Sosial di Universitas Lampun,https://scholar.google.com/scholar?q=+intitle:'Analisis Keterampilan Berkolaborasi Mahasiswa Rumpun Ilmu Sosial di Universitas Lampun',Tidak ditemukan,"Journal of Education, Humaniora and Social Sciences (JEHSS) 4 (3), 1389-1396, 2022",2022,8
Capital market reaction to the announcement of PSBB and PPKM policies on consumption industry companies listed on the IDX (Study on food and beverages sector companies),https://scholar.google.com/scholar?q=+intitle:'Capital market reaction to the announcement of PSBB and PPKM policies on consumption industry companies listed on the IDX (Study on food and beverages sector companies)',Tidak ditemukan,,2022,0
Effect of Financial Performance on Stock Return During Covid-19,https://scholar.google.com/scholar?q=+intitle:'Effect of Financial Performance on Stock Return During Covid-19',Tidak ditemukan,"Jurnal Akuntansi dan Pajak 23 (1), 175-184, 2022",2022,4
Analysis of Financial Distress Symptoms in the Company’s Performance: Bibliometric Studies,https://scholar.google.com/scholar?q=+intitle:'Analysis of Financial Distress Symptoms in the Company’s Performance: Bibliometric Studies',Tidak ditemukan,"ICEBE 2021: Proceedings of the 4th International Conference of Economics …, 2022",2022,0
Contribution of Lampung Coffee Commodity To the Economic Improvement of Lampung Province,https://scholar.google.com/scholar?q=+intitle:'Contribution of Lampung Coffee Commodity To the Economic Improvement of Lampung Province',Tidak ditemukan,"Peradaban Journal of Economic and Business 1 (1), 9-16, 2022",2022,360
Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Peradaban Journal of Economic and Business-Vol. 1 No. 1 (2022)-Contribution Of Lampung Coffee Commodity To the Economic …,https://scholar.google.com/scholar?q=+intitle:'Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Peradaban Journal of Economic and Business-Vol. 1 No. 1 (2022)-Contribution Of Lampung Coffee Commodity To the Economic …',Tidak ditemukan,"Pustaka Peradaban Publishing, 2022",2022,0
Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Jurnal Syntax Transformation-Vol. 3 No. 2 (2022)-Pengaruh Komponen Akrual dalam Memprediksi Arus Kas Aktivitas Operasi di …,https://scholar.google.com/scholar?q=+intitle:'Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Jurnal Syntax Transformation-Vol. 3 No. 2 (2022)-Pengaruh Komponen Akrual dalam Memprediksi Arus Kas Aktivitas Operasi di …',Tidak ditemukan,"CV. Syntax Corporation Indonesia, 2022",2022,0
Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Jurnal Akuntansi dan Keuangan Vol. 27 No. 1 (2022)-Manajemen Laba Pada Perbankan Konvensional dan Perbankan Syariah,https://scholar.google.com/scholar?q=+intitle:'Lembar Hasil Penilaian Sejawat Sebidang Karya Ilmiah-Jurnal Akuntansi dan Keuangan Vol. 27 No. 1 (2022)-Manajemen Laba Pada Perbankan Konvensional dan Perbankan Syariah',Tidak ditemukan,"Fakultas Ekonomi dan Bisnis, Universitas Lampung, 2022",2022,0
Manajemen Laba Pada Perbankan Konvensional Dan Perbankan Syariah,https://scholar.google.com/scholar?q=+intitle:'Manajemen Laba Pada Perbankan Konvensional Dan Perbankan Syariah',Tidak ditemukan,"Jurnal Akuntansi dan Keuangan (JAK) 27 (1), 76-82, 2022",2022,5
Pengaruh penerapan material flow cost accounting terhadap green accounting dan financial performance,https://scholar.google.com/scholar?q=+intitle:'Pengaruh penerapan material flow cost accounting terhadap green accounting dan financial performance',Tidak ditemukan,"Fair Value: Jurnal Ilmiah Akuntansi dan Keuangan 5 (2), 723-732, 2022",2022,5
"The Effect of Profitability, Leverage, and Company Size on Profit Management (Empirical Study of LQ 45 Companies Listed on the Indonesian Stock Exchange in 2018-2020)","https://scholar.google.com/scholar?q=+intitle:'The Effect of Profitability, Leverage, and Company Size on Profit Management (Empirical Study of LQ 45 Companies Listed on the Indonesian Stock Exchange in 2018-2020)'",Tidak ditemukan,"International Journal of Research Publication and Reviews 3 (12), 778-783, 2022",2022,1
PELATIHAN PEMBUATAN MEDIA PEMBELAJARAN KOMIK BERBANTU CANVA BAGI GURU SMA NEGERI 2 GADINGREJO PRINGSEWU,https://scholar.google.com/scholar?q=+intitle:'PELATIHAN PEMBUATAN MEDIA PEMBELAJARAN KOMIK BERBANTU CANVA BAGI GURU SMA NEGERI 2 GADINGREJO PRINGSEWU',Tidak ditemukan,"Education Language and Arts (ELA) 1 (1 April), 2022",2022,0
Buku Pintar Bahasa Indonesia untuk Perguruan Tinggi,https://scholar.google.com/scholar?q=+intitle:'Buku Pintar Bahasa Indonesia untuk Perguruan Tinggi',Tidak ditemukan,,2022,0
PROSES KREATIF PENGARANG NOVEL THE POWER OF DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII,https://scholar.google.com/scholar?q=+intitle:'PROSES KREATIF PENGARANG NOVEL THE POWER OF DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII',Tidak ditemukan,"J-Simbol (Jurnal Magister Pendidikan Bahasa dan Sastra Indonesia) 10 (1), 47-55, 2022",2022,0
PROSES KREATIF PENGARANG NOVEL THE POWER OF A DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII,https://scholar.google.com/scholar?q=+intitle:'PROSES KREATIF PENGARANG NOVEL THE POWER OF A DREAM NINA NURRAHMAH DAN IMPLEMENTASINYA PADA RANCANGAN PEMBELAJARAN SASTRA DI SMA KELAS XII',Tidak ditemukan,"FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN, 2022",2022,0
ANALISIS GAYA BAHASA DALAM PUISI SUARA MALAM KARYA CHAIRIL ANWAR,https://scholar.google.com/scholar?q=+intitle:'ANALISIS GAYA BAHASA DALAM PUISI SUARA MALAM KARYA CHAIRIL ANWAR',Tidak ditemukan,"Sabda: Jurnal Sastra dan Bahasa 1 (2), 49-63, 2022",2022,0
The Value Of Seligman’s Optimism In Disorder Novel As Teaching Materials Of Indonesian Language In Sma,https://scholar.google.com/scholar?q=+intitle:'The Value Of Seligman’s Optimism In Disorder Novel As Teaching Materials Of Indonesian Language In Sma',Tidak ditemukan,"Universitas Lampung International Conference on Social Sciences (ULICoSS …, 2022",2022,4
FAKTOR PENYEBAB KEKALAHAN PETAHANA NANANG-PANDU DI KECAMATAN NATAR (STUDI KASUS PILKADA DI KABUPATEN LAMPUNG SELATAN TAHUN 2020),https://scholar.google.com/scholar?q=+intitle:'FAKTOR PENYEBAB KEKALAHAN PETAHANA NANANG-PANDU DI KECAMATAN NATAR (STUDI KASUS PILKADA DI KABUPATEN LAMPUNG SELATAN TAHUN 2020)',Tidak ditemukan,"FAKULTAS ILMU SOSIAL DAN ILMU POLITIK, 2022",2022,0
